id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_estimee,indicateur_retour,profit_net_estime,mois,nombre_commandes_par_client,valeur_vie_client
CMD107171,2025-12-10,C1710,Cotonou,Maison,Produit_Maison_11,145.7,3,0.05,5.14,Carte,Influenceur,6.54,Livrée,415.24499999999995,145.33574999999996,0,133.65574999999998,2025-12,3,1144.8464999999999
CMD107173,2025-07-21,C0054,Douala,Électronique,Produit_Électronique_2,246.9,2,0.17,3.47,Virement,Instagram Ads,10.87,Livrée,409.854,81.9708,0,67.6308,2025-07,22,8078.2427
CMD107174,2025-08-04,C1352,Abidjan,Électronique,Produit_Électronique_18,448.43,1,0.01,2.13,Virement,Influenceur,9.22,Livrée,443.9457,88.78914,0,77.43914000000001,2025-08,3,1546.2062999999998
CMD107175,2025-10-25,C0186,Dakar,Maison,Produit_Maison_7,142.04,2,0.02,2.47,Virement,Google Ads,4.12,Livrée,278.3984,97.43943999999999,0,90.84943999999999,2025-10,14,5407.452
CMD107176,2025-12-12,C0126,Kinshasa,Électronique,Produit_Électronique_48,541.96,3,0.28,3.26,Carte,Instagram Ads,6.69,Livrée,1170.6336000000001,234.12672000000003,0,224.17672000000005,2025-12,14,5554.291700000001
CMD107177,2025-08-25,C0122,Kinshasa,Mode,Produit_Mode_34,42.48,1,0.15,6.2,Carte,Influenceur,13.84,Livrée,36.108,16.2486,0,-3.7913999999999994,2025-08,15,3409.5052
CMD107178,2025-10-19,C1532,Abidjan,Électronique,Produit_Électronique_37,565.27,2,0.07,7.12,Paiement à la livraison,Email,0.66,Livrée,1051.4022,210.28044,0,202.50044,2025-10,2,1378.347
CMD107179,2025-12-11,C0217,Abidjan,Maison,Produit_Maison_48,82.09,1,0.03,5.08,Paiement à la livraison,Google Ads,4.9,Livrée,79.6273,27.869555000000002,0,17.889555,2025-12,17,2204.0146
CMD107180,2025-09-04,C0330,Dakar,Électronique,Produit_Électronique_46,419.38,1,0.26,3.57,Carte,Instagram Ads,10.7,Livrée,310.3412,62.06824,0,47.79824000000001,2025-09,24,4848.0006
CMD107181,2025-07-25,C0031,Douala,Électronique,Produit_Beauté_16,375.34000000000003,2,0.03,6.89,Virement,Email,1.73,Livrée,728.1596000000001,145.63192,0,137.01192000000003,2025-07,17,4571.499
CMD107182,2025-10-28,C0355,Libreville,Maison,Produit_Maison_42,178.88,3,0.07,9.38,Carte,Influenceur,8.7,Livrée,499.07519999999994,174.67631999999998,0,156.59632,2025-10,16,3824.746
CMD107183,2025-11-17,C0364,Dakar,Électronique,Produit_Électronique_42,404.75,3,0.03,2.68,Virement,Influenceur,7.42,Livrée,1177.8225,235.5645,0,225.46450000000002,2025-11,19,8252.4673
CMD107184,2025-08-26,C0382,Abidjan,Électronique,Produit_Électronique_9,416.89,2,0.05,9.45,Mobile Money,Email,1.03,Livrée,792.0909999999999,158.41819999999998,0,147.9382,2025-08,12,3047.5777
CMD107185,2025-09-22,C0115,Douala,Électronique,Produit_Électronique_9,440.82,1,0.2,7.68,Virement,Instagram Ads,8.27,Retournée,352.656,70.5312,1,-15.950000000000003,2025-09,13,2827.0512
CMD107187,2025-10-25,C0228,Kinshasa,Mode,Produit_Mode_11,38.56,3,0.12,8.17,Carte,Email,1.66,Livrée,101.7984,45.80928,0,35.97928,2025-10,9,2190.4299
CMD107188,2025-07-28,C1067,Lomé,Mode,Produit_Mode_12,58.92,1,0.28,8.37,Virement,Google Ads,5.18,Livrée,42.422399999999996,19.09008,0,5.5400800000000014,2025-07,2,111.85619999999999
CMD107189,2025-07-24,C0144,Cotonou,Maison,Produit_Maison_3,106.3,1,0.12,9.97,Paiement à la livraison,Instagram Ads,7.29,Livrée,93.544,32.740399999999994,0,15.480399999999996,2025-07,18,3415.1749
CMD107190,2025-08-28,C0388,Kinshasa,Beauté,Produit_Beauté_46,15.47,1,0.14,4.14,Paiement à la livraison,Instagram Ads,6.66,Livrée,13.3042,6.6521,0,-4.1479,2025-08,15,3222.1389
CMD107191,2025-11-14,C0258,Douala,Beauté,Produit_Beauté_49,32.36,3,0.04,8.36,Carte,Google Ads,7.06,Livrée,93.1968,46.5984,0,31.1784,2025-11,17,4353.6891
CMD107192,2025-12-18,C0169,Douala,Mode,Produit_Mode_24,43.02,2,0.16,6.51,Mobile Money,Instagram Ads,6.63,Livrée,72.2736,32.52312,0,19.38312,2025-12,17,4349.1789
CMD107193,2025-12-17,C0304,Kinshasa,Électronique,Produit_Électronique_4,375.34000000000003,3,0.28,9.0,Paiement à la livraison,Instagram Ads,11.36,Livrée,810.7343999999999,162.14688,0,141.78688,2025-12,14,3816.2309
CMD107194,2025-10-07,C0369,Lomé,Beauté,Produit_Beauté_34,25.89,3,0.06,6.03,Mobile Money,Email,0.63,Livrée,73.0098,36.5049,0,29.8449,2025-10,24,7385.9844
CMD107196,2025-09-18,C0214,Libreville,Beauté,Produit_Beauté_38,32.77,2,0.19,8.79,Paiement à la livraison,Instagram Ads,5.54,Livrée,53.08740000000001,26.543700000000005,0,12.213700000000006,2025-09,20,7089.9391
CMD107197,2025-09-13,C0227,Lomé,Maison,Produit_Maison_34,81.87,2,0.19,6.73,Carte,Instagram Ads,7.85,Livrée,132.6294,46.42029,0,31.840290000000003,2025-09,18,3544.9163000000003
CMD107198,2025-11-23,C0222,Lomé,Mode,Produit_Mode_48,56.39,3,0.1,8.29,Paiement à la livraison,Influenceur,14.95,Livrée,152.25300000000001,68.51385,0,45.27385000000001,2025-11,13,3329.7759
CMD107199,2025-07-21,C1781,Kinshasa,Mode,Produit_Mode_50,15.28,1,0.06,9.72,Virement,Instagram Ads,14.82,Livrée,14.363199999999999,6.463439999999999,0,-18.07656,2025-07,1,14.363199999999999
CMD107200,2025-12-11,C0299,Dakar,Électronique,Produit_Électronique_8,403.08,2,0.26,5.93,Carte,Instagram Ads,11.88,Retournée,596.5584,119.31168000000001,1,-17.809999999999988,2025-12,22,6549.52555
CMD107201,2025-12-30,C0383,Abidjan,Mode,Produit_Mode_41,27.86,2,0.22,5.88,Mobile Money,Instagram Ads,5.75,Livrée,43.4616,19.55772,0,7.927720000000001,2025-12,15,4123.2789999999995
CMD107202,2025-09-24,C0105,Douala,Électronique,Produit_Électronique_30,369.45,3,0.08,5.19,Virement,Instagram Ads,11.14,Annulée,0.0,0.0,0,-16.330000000000002,2025-09,20,3851.3565
CMD107203,2025-08-24,C0292,Kinshasa,Maison,Produit_Maison_44,125.29,3,0.04,9.73,Paiement à la livraison,Google Ads,4.07,Livrée,360.8352,126.29231999999999,0,112.49231999999998,2025-08,17,3245.8181
CMD107204,2025-08-20,C0298,Dakar,Beauté,Produit_Beauté_19,25.005000000000003,3,0.04,3.07,Virement,Email,1.87,Livrée,72.01440000000001,36.007200000000005,0,31.067200000000003,2025-08,14,2491.3373
CMD107205,2025-11-22,C1797,Lomé,Mode,Produit_Mode_37,29.55,2,0.08,4.73,Paiement à la livraison,Google Ads,7.83,Livrée,54.37200000000001,24.467400000000005,0,11.907400000000004,2025-11,3,278.3292
CMD107206,2025-07-22,C1134,Kinshasa,Beauté,Produit_Beauté_9,34.56,3,0.26,8.02,Mobile Money,Instagram Ads,12.83,Livrée,76.7232,38.3616,0,17.5116,2025-07,5,2613.321
CMD107208,2025-07-25,C0364,Lomé,Électronique,Produit_Électronique_43,359.31,3,0.01,8.59,Paiement à la livraison,Email,1.39,Livrée,1067.1507000000001,213.43014000000005,0,203.45014000000006,2025-07,19,8252.4673
CMD107209,2025-10-15,C0202,Douala,Électronique,Produit_Mode_21,53.83,3,0.26,8.02,Paiement à la livraison,Influenceur,18.76,Livrée,119.5026,23.90052,0,-2.879480000000001,2025-10,15,3853.3824
CMD107210,2025-11-28,C0129,Brazzaville,Mode,Produit_Mode_37,40.15,1,0.19,7.68,Carte,Instagram Ads,14.45,Livrée,32.5215,14.634675000000001,0,-7.495324999999998,2025-11,10,3830.8241
CMD107211,2025-12-27,C0050,Kinshasa,Maison,Produit_Maison_43,79.49,3,0.06,3.81,Carte,Google Ads,3.46,Livrée,224.16179999999997,78.45662999999999,0,71.18663,2025-12,19,2867.7985999999996
CMD107212,2025-11-08,C0365,Abidjan,Mode,Produit_Mode_33,38.81,1,0.06,3.84,Virement,Influenceur,14.1,Livrée,36.4814,16.41663,0,-1.5233699999999981,2025-11,14,2139.1491
CMD107213,2025-12-25,C0093,Lomé,Beauté,Produit_Beauté_31,28.92,2,0.3,4.88,Mobile Money,Instagram Ads,10.5,Livrée,40.488,20.244,0,4.864000000000001,2025-12,15,4226.5799
CMD107214,2025-12-20,C0600,Cotonou,Maison,Produit_Maison_28,119.76,3,0.03,4.6,Paiement à la livraison,Google Ads,5.76,Livrée,348.5016,121.97555999999999,0,111.61555999999999,2025-12,5,611.9767
CMD107215,2025-09-28,C0263,Dakar,Mode,Produit_Mode_3,24.23,1,0.13,9.51,Mobile Money,Instagram Ads,13.32,Livrée,21.0801,9.486045,0,-13.343955,2025-09,14,1790.0685
CMD107216,2025-09-27,C0063,Kinshasa,Maison,Produit_Maison_48,94.47,1,0.05,7.5,Mobile Money,Email,0.84,Livrée,89.7465,31.411274999999996,0,23.071274999999996,2025-09,10,3476.3127999999997
CMD107217,2025-09-23,C0334,Libreville,Électronique,Produit_Mode_14,36.96,1,0.08,7.2,Virement,Email,1.66,Livrée,34.0032,6.8006400000000005,0,-2.05936,2025-09,19,3901.9179
CMD107218,2025-08-30,C0221,Douala,Mode,Produit_Mode_32,36.2,2,0.26,9.39,Paiement à la livraison,Google Ads,5.91,Livrée,53.576,24.1092,0,8.8092,2025-08,12,2720.125
CMD107219,2025-10-22,C0369,Cotonou,Électronique,Produit_Beauté_25,31.79,3,0.03,4.01,Mobile Money,Google Ads,5.4,Livrée,92.5089,18.50178,0,9.09178,2025-10,24,7385.9844
CMD107220,2025-09-24,C0246,Abidjan,Électronique,Produit_Électronique_43,402.78,1,0.03,8.11,Mobile Money,Google Ads,7.62,Livrée,390.6966,78.13932,0,62.40932,2025-09,12,2231.33
CMD107221,2025-07-18,C0362,Cotonou,Mode,Produit_Mode_39,51.07,2,0.23,2.16,Paiement à la livraison,Influenceur,7.23,Livrée,78.6478,35.391510000000004,0,26.00151,2025-07,13,4002.2208
CMD107222,2025-07-24,C0240,Abidjan,Mode,Produit_Mode_41,45.03,2,0.24,8.49,Carte,Instagram Ads,14.91,Livrée,68.4456,30.80052,0,7.400519999999997,2025-07,22,5278.3002
CMD107223,2025-12-23,C1776,Kinshasa,Beauté,Produit_Beauté_6,31.92,1,0.07,6.09,Paiement à la livraison,Google Ads,6.77,Livrée,29.6856,14.8428,0,1.982800000000001,2025-12,3,364.8758
CMD107224,2025-12-17,C1221,Kinshasa,Électronique,Produit_Maison_26,85.56,1,0.05,6.23,Virement,Influenceur,11.69,Retournée,81.282,16.2564,1,-17.92,2025-12,4,1236.9787
CMD107225,2025-10-09,C0844,Dakar,Mode,Produit_Mode_43,48.64,3,0.12,4.2,Paiement à la livraison,Email,1.74,Livrée,128.4096,57.78432000000001,0,51.84432,2025-10,1,128.4096
CMD107226,2025-09-08,C0383,Douala,Mode,Produit_Mode_49,40.15,2,0.09,7.79,Carte,Influenceur,9.48,Annulée,0.0,0.0,0,-17.27,2025-09,15,4123.2789999999995
CMD107227,2025-08-13,C0117,Abidjan,Mode,Produit_Mode_33,26.71,1,0.24,8.09,Paiement à la livraison,Instagram Ads,9.52,Livrée,20.2996,9.134820000000001,0,-8.475179999999998,2025-08,16,6956.0992
CMD107228,2025-12-16,C1602,Lomé,Mode,Produit_Mode_14,35.16,2,0.12,5.89,Carte,Email,1.75,Livrée,61.88159999999999,27.846719999999998,0,20.206719999999997,2025-12,1,61.88159999999999
CMD107229,2025-08-09,C0100,Kinshasa,Électronique,Produit_Électronique_46,280.69,2,0.06,3.01,Virement,Google Ads,4.26,Livrée,527.6972,105.53944,0,98.26943999999999,2025-08,19,5586.5322
CMD107230,2025-08-06,C0667,Libreville,Mode,Produit_Mode_32,42.5,1,0.06,3.61,Paiement à la livraison,Instagram Ads,8.08,Livrée,39.949999999999996,17.9775,0,6.2875,2025-08,2,108.5694
CMD107231,2025-08-22,C0005,Dakar,Beauté,Produit_Beauté_48,33.79,1,0.1,8.1,Carte,Influenceur,17.1,Livrée,30.411,15.2055,0,-9.9945,2025-08,22,6794.13385
CMD107232,2025-07-15,C0360,Abidjan,Mode,Produit_Mode_42,40.15,3,0.29,5.51,Mobile Money,Google Ads,5.53,Livrée,85.5195,38.483775,0,27.443775000000002,2025-07,15,4893.2763
CMD107233,2025-11-30,C0236,Douala,Maison,Produit_Maison_48,119.76,1,0.08,3.73,Paiement à la livraison,Google Ads,6.38,Livrée,110.17920000000001,38.56272,0,28.452720000000003,2025-11,17,6326.5935
CMD107234,2025-12-21,C0147,Lomé,Mode,Produit_Mode_6,32.21,2,0.12,8.07,Paiement à la livraison,Instagram Ads,12.94,Livrée,56.6896,25.51032,0,4.50032,2025-12,11,2770.1407000000004
CMD107235,2025-09-05,C1308,Abidjan,Électronique,Produit_Mode_43,27.11,1,0.23,7.21,Mobile Money,Instagram Ads,5.34,Livrée,20.8747,4.17494,0,-8.37506,2025-09,5,271.5129
CMD107236,2025-10-12,C0484,Cotonou,Beauté,Produit_Beauté_12,30.85,3,0.07,6.27,Paiement à la livraison,Influenceur,14.74,Livrée,86.0715,43.03575,0,22.025749999999995,2025-10,3,1373.7621
CMD107237,2025-10-21,C0357,Lomé,Électronique,Produit_Électronique_38,281.65,1,0.1,6.36,Mobile Money,Email,0.94,Livrée,253.48499999999999,50.697,0,43.397000000000006,2025-10,19,6407.5872
CMD107238,2025-07-10,C0032,Dakar,Beauté,Produit_Beauté_26,26.9,2,0.07,2.03,Virement,Instagram Ads,9.22,Livrée,50.03399999999999,25.016999999999996,0,13.766999999999994,2025-07,14,2810.6737000000003
CMD107239,2025-10-11,C0008,Kinshasa,Beauté,Produit_Beauté_13,29.72,1,0.03,2.97,Paiement à la livraison,Google Ads,3.5,Livrée,28.8284,14.4142,0,7.944199999999999,2025-10,15,3743.7162000000003
CMD107240,2025-10-08,C0060,Abidjan,Électronique,Produit_Électronique_23,418.73,2,0.1,7.25,Carte,Influenceur,17.77,Livrée,753.714,150.74280000000002,0,125.72280000000002,2025-10,14,3135.68995
CMD107241,2025-12-21,C0132,Kinshasa,Électronique,Produit_Électronique_48,506.74,3,0.27,7.36,Paiement à la livraison,Instagram Ads,6.6,Retournée,1109.7606,221.95212000000004,1,-13.960000000000008,2025-12,18,6732.9281
CMD107242,2025-12-30,C0113,Kinshasa,Beauté,Produit_Beauté_6,22.65,3,0.2,8.24,Carte,Instagram Ads,9.81,Livrée,54.35999999999999,27.179999999999996,0,9.129999999999997,2025-12,12,2071.9814
CMD107243,2025-08-22,C0745,Abidjan,Électronique,Produit_Électronique_45,340.28,2,0.03,7.19,Mobile Money,Influenceur,11.69,Livrée,660.1432,132.02864,0,113.14864,2025-08,2,875.431
CMD107244,2025-10-30,C1373,Dakar,Mode,Produit_Mode_24,53.04,2,0.29,5.09,Paiement à la livraison,Instagram Ads,11.52,Livrée,75.3168,33.89256,0,17.282560000000004,2025-10,2,106.03139999999999
CMD107245,2025-08-10,C0321,Abidjan,Maison,Produit_Maison_38,113.67,1,0.27,9.06,Virement,Instagram Ads,8.87,Livrée,82.9791,29.042685,0,11.112684999999997,2025-08,17,3971.525
CMD107246,2025-11-17,C0235,Brazzaville,Mode,Produit_Mode_22,49.11,2,0.23,7.71,Carte,Google Ads,7.17,Livrée,75.6294,34.03323,0,19.15323,2025-11,15,3371.0751
CMD107247,2025-10-01,C0303,Douala,Électronique,Produit_Électronique_6,387.14,3,0.02,9.13,Paiement à la livraison,Email,1.08,Livrée,1138.1916,227.63832000000002,0,217.42832,2025-10,16,4679.9627
CMD107248,2025-08-16,C1884,Kinshasa,Maison,Produit_Maison_21,94.03,3,0.07,8.23,Carte,Influenceur,7.31,Livrée,262.3437,91.820295,0,76.280295,2025-08,2,284.7726
CMD107249,2025-09-13,C0374,Abidjan,Beauté,Produit_Beauté_1,18.4,3,0.02,6.16,Paiement à la livraison,Influenceur,17.91,Livrée,54.096,27.048,0,2.977999999999998,2025-09,11,1610.7912999999999
CMD107250,2025-07-13,C1175,Lomé,Mode,Produit_Mode_14,57.1,1,0.15,9.56,Carte,Instagram Ads,8.69,Livrée,48.535,21.84075,0,3.59075,2025-07,3,432.6865
CMD107251,2025-08-02,C0292,Dakar,Électronique,Produit_Électronique_27,519.47,1,0.04,5.42,Virement,Influenceur,15.82,Livrée,498.6912,99.73824,0,78.49824000000001,2025-08,17,3245.8181
CMD107252,2025-07-06,C0127,Abidjan,Beauté,Produit_Beauté_5,17.58,1,0.01,6.49,Virement,Google Ads,6.26,Livrée,17.4042,8.7021,0,-4.0479,2025-07,14,3056.8015
CMD107253,2025-10-01,C0042,Dakar,Mode,Produit_Mode_34,30.69,2,0.21,4.95,Carte,Instagram Ads,12.74,Livrée,48.4902,21.820590000000003,0,4.130590000000003,2025-10,12,1802.4385000000002
CMD107254,2025-09-07,C0320,Dakar,Maison,Produit_Maison_47,142.92,1,0.05,4.59,Carte,Email,1.94,Livrée,135.77399999999997,47.52089999999999,0,40.990899999999996,2025-09,25,6863.0793
CMD107255,2025-11-29,C0211,Abidjan,Beauté,Produit_Beauté_28,24.73,2,0.09,2.7,Paiement à la livraison,Instagram Ads,14.61,Livrée,45.0086,22.5043,0,5.194300000000002,2025-11,13,5051.7473
CMD107256,2025-12-18,C0746,Kinshasa,Maison,Produit_Maison_10,122.05,3,0.28,5.01,Mobile Money,Instagram Ads,8.77,Livrée,263.628,92.26979999999999,0,78.48979999999999,2025-12,2,742.1579999999999
CMD107257,2025-08-26,C0740,Douala,Beauté,Produit_Beauté_36,19.2,2,0.18,3.71,Virement,Instagram Ads,6.85,Livrée,31.488,15.744,0,5.183999999999999,2025-08,3,694.155
CMD107258,2025-11-03,C1780,Kinshasa,Beauté,Produit_Beauté_13,23.27,1,0.07,2.18,Paiement à la livraison,Instagram Ads,6.08,Livrée,21.641099999999998,10.820549999999999,0,2.560549999999999,2025-11,3,299.4567
CMD107259,2025-07-02,C0309,Douala,Mode,Produit_Mode_39,26.22,2,0.18,6.1,Mobile Money,Google Ads,3.01,Livrée,43.0008,19.35036,0,10.240359999999999,2025-07,17,5807.3088
CMD107262,2025-11-02,C0840,Abidjan,Mode,Produit_Mode_48,40.15,3,0.12,7.29,Virement,Email,1.96,Livrée,105.996,47.6982,0,38.4482,2025-11,2,137.65609999999998
CMD107263,2025-11-05,C0141,Libreville,Mode,Produit_Mode_3,39.53,3,0.23,4.74,Virement,Google Ads,5.19,Livrée,91.3143,41.091435000000004,0,31.161435,2025-11,16,3983.1267
CMD107264,2025-10-25,C1836,Lomé,Électronique,Produit_Électronique_49,480.85,3,0.1,6.36,Carte,Email,1.28,Livrée,1298.2950000000003,259.65900000000005,0,252.01900000000003,2025-10,4,1932.2922000000003
CMD107265,2025-07-03,C0251,Lomé,Maison,Produit_Maison_47,140.61,1,0.02,4.63,Virement,Google Ads,6.99,Livrée,137.79780000000002,48.22923000000001,0,36.609230000000004,2025-07,19,4722.7147
CMD107266,2025-12-23,C0279,Douala,Maison,Produit_Maison_21,119.76,1,0.01,8.32,Paiement à la livraison,Google Ads,3.37,Annulée,0.0,0.0,0,-11.690000000000001,2025-12,10,1625.3374000000001
CMD107267,2025-10-12,C1676,Cotonou,Électronique,Produit_Électronique_49,417.89,2,0.02,5.69,Virement,Influenceur,18.74,Livrée,819.0644,163.81288,0,139.38288,2025-10,4,2356.2212000000004
CMD107268,2025-07-07,C0693,Abidjan,Maison,Produit_Maison_21,125.24,1,0.1,6.46,Carte,Instagram Ads,12.38,Livrée,112.716,39.450599999999994,0,20.61059999999999,2025-07,2,217.84319999999997
CMD107269,2025-11-13,C0000,Kinshasa,Maison,Produit_Maison_32,119.76,3,0.05,9.72,Paiement à la livraison,Influenceur,18.88,Livrée,341.31600000000003,119.4606,0,90.8606,2025-11,18,4935.69555
CMD107270,2025-11-30,C0133,Dakar,Maison,Produit_Maison_6,45.46,1,0.09,7.14,Paiement à la livraison,Email,0.79,Livrée,41.3686,14.479009999999999,0,6.549009999999999,2025-11,16,3995.5735999999997
CMD107271,2025-11-28,C0272,Lomé,Mode,Produit_Mode_25,40.24,2,0.07,7.43,Paiement à la livraison,Instagram Ads,13.58,Livrée,74.8464,33.68088,0,12.670880000000002,2025-11,17,6359.6013
CMD107272,2025-08-19,C1609,Libreville,Mode,Produit_Mode_49,2.97,1,0.09,7.01,Paiement à la livraison,Email,1.59,Livrée,2.7027,1.216215,0,-7.383785,2025-08,3,412.51730000000003
CMD107273,2025-09-23,C0112,Kinshasa,Maison,Produit_Maison_29,185.5,2,0.07,4.0,Paiement à la livraison,Instagram Ads,10.22,Livrée,345.03,120.76049999999998,0,106.54049999999998,2025-09,15,4957.7804
CMD107274,2025-09-09,C0836,Dakar,Maison,Produit_Maison_31,137.5,2,0.03,3.59,Mobile Money,Email,1.03,Livrée,266.75,93.3625,0,88.74249999999999,2025-09,4,1071.3392
CMD107275,2025-11-25,C0302,Abidjan,Maison,Produit_Maison_11,79.12,3,0.22,5.12,Paiement à la livraison,Instagram Ads,12.81,Livrée,185.1408,64.79928,0,46.869279999999996,2025-11,17,3134.6522
CMD107276,2025-11-06,C0038,Lomé,Beauté,Produit_Beauté_14,19.08,2,0.12,2.63,Mobile Money,Instagram Ads,14.46,Livrée,33.580799999999996,16.790399999999998,0,-0.29960000000000164,2025-11,15,3513.9111
CMD107277,2025-11-02,C0281,Kinshasa,Maison,Produit_Maison_16,169.4,3,0.17,7.54,Paiement à la livraison,Instagram Ads,6.44,Livrée,421.80600000000004,147.6321,0,133.65210000000002,2025-11,14,3892.0984
CMD107278,2025-09-12,C0102,Cotonou,Mode,Produit_Mode_8,37.76,1,0.29,4.97,Mobile Money,Instagram Ads,9.11,Livrée,26.809599999999996,12.064319999999999,0,-2.0156800000000006,2025-09,19,3923.2406
CMD107280,2025-10-30,C0213,Kinshasa,Électronique,Produit_Électronique_42,396.65,2,0.06,3.24,Paiement à la livraison,Google Ads,7.95,Retournée,745.7019999999999,149.14039999999997,1,-11.189999999999998,2025-10,19,4846.2589
CMD107281,2025-11-22,C0304,Libreville,Mode,Produit_Mode_38,51.66,2,0.1,5.36,Virement,Email,1.64,Livrée,92.988,41.8446,0,34.8446,2025-11,14,3816.2309
CMD107282,2025-11-02,C0209,Douala,Maison,Produit_Maison_38,126.27,1,0.08,3.75,Virement,Email,0.61,Livrée,116.1684,40.65894,0,36.29894,2025-11,13,4203.8433
CMD107283,2025-07-30,C0190,Dakar,Beauté,Produit_Beauté_32,31.57,3,0.02,3.33,Virement,Google Ads,4.32,Livrée,92.81580000000001,46.407900000000005,0,38.75790000000001,2025-07,14,2471.4991
CMD107284,2025-08-29,C0186,Lomé,Électronique,Produit_Électronique_42,410.31,1,0.22,9.75,Paiement à la livraison,Instagram Ads,9.64,Livrée,320.0418,64.00836000000001,0,44.61836000000001,2025-08,14,5407.452
CMD107285,2025-11-13,C0268,Dakar,Maison,Produit_Maison_33,127.5,3,0.21,4.12,Virement,Instagram Ads,9.68,Livrée,302.175,105.76125,0,91.96125,2025-11,14,1765.0435
CMD107286,2025-11-30,C0709,Brazzaville,Beauté,Produit_Beauté_29,31.27,3,0.08,3.03,Virement,Google Ads,5.63,Livrée,86.3052,43.1526,0,34.492599999999996,2025-11,2,158.7516
CMD107287,2025-07-30,C0323,Douala,Mode,Produit_Mode_17,43.96,3,0.29,8.42,Virement,Google Ads,7.5,Livrée,93.6348,42.13566,0,26.21566,2025-07,15,3858.8749
CMD107288,2025-12-01,C0132,Brazzaville,Beauté,Produit_Beauté_37,15.6,1,0.25,5.67,Mobile Money,Instagram Ads,6.13,Livrée,11.7,5.85,0,-5.95,2025-12,18,6732.9281
CMD107289,2025-09-20,C0245,Dakar,Beauté,Produit_Beauté_31,10.36,2,0.03,7.42,Paiement à la livraison,Email,1.22,Livrée,20.098399999999998,10.049199999999999,0,1.4091999999999991,2025-09,16,2562.0515
CMD107290,2025-09-10,C0327,Kinshasa,Maison,Produit_Maison_15,121.07,1,0.06,9.96,Mobile Money,Instagram Ads,5.71,Livrée,113.80579999999999,39.832029999999996,0,24.162029999999994,2025-09,15,5507.2686
CMD107291,2025-11-07,C0233,Abidjan,Maison,Produit_Maison_5,224.55,1,0.1,4.89,Paiement à la livraison,Google Ads,3.51,Livrée,202.09500000000003,70.73325,0,62.33325,2025-11,12,2677.4373
CMD107292,2025-12-06,C0280,Dakar,Mode,Produit_Mode_22,56.9,1,0.07,8.52,Paiement à la livraison,Email,1.83,Livrée,52.916999999999994,23.812649999999998,0,13.462649999999998,2025-12,21,5386.5334
CMD107293,2025-10-04,C0342,Abidjan,Électronique,Produit_Électronique_9,129.3,3,0.08,2.52,Mobile Money,Google Ads,4.04,Livrée,356.86800000000005,71.37360000000001,0,64.81360000000001,2025-10,8,3080.7073
CMD107294,2025-08-17,C0082,Libreville,Maison,Produit_Maison_4,116.99,2,0.03,5.08,Carte,Email,0.71,Livrée,226.96059999999997,79.43620999999999,0,73.64621,2025-08,23,7351.238149999999
CMD107295,2025-09-21,C0163,Kinshasa,Mode,Produit_Mode_29,27.73,3,0.23,2.77,Carte,Instagram Ads,10.1,Livrée,64.0563,28.825335,0,15.955335,2025-09,17,5429.873
CMD107296,2025-08-28,C0281,Cotonou,Maison,Produit_Maison_21,162.52,3,0.14,8.97,Carte,Instagram Ads,5.83,Livrée,419.30160000000006,146.75556,0,131.95556,2025-08,14,3892.0984
CMD107297,2025-11-23,C0114,Abidjan,Mode,Produit_Mode_19,43.16,1,0.27,3.98,Mobile Money,Email,1.43,Livrée,31.5068,14.17806,0,8.76806,2025-11,21,8915.4355
CMD107298,2025-10-13,C0336,Abidjan,Électronique,Produit_Électronique_7,413.43,1,0.04,2.95,Paiement à la livraison,Google Ads,3.21,Livrée,396.89279999999997,79.37856,0,73.21856,2025-10,18,6638.8756
CMD107299,2025-08-04,C0119,Douala,Mode,Produit_Mode_50,13.74,1,0.2,5.0,Carte,Email,1.03,Livrée,10.992,4.946400000000001,0,-1.0835999999999995,2025-08,22,5904.3007
CMD107300,2025-10-13,C0103,Kinshasa,Mode,Produit_Mode_46,24.22,3,0.1,4.94,Mobile Money,Email,1.13,Livrée,65.394,29.427300000000002,0,23.357300000000002,2025-10,16,4261.3331
CMD107301,2025-10-03,C0967,Kinshasa,Mode,Produit_Mode_37,25.2,3,0.19,4.4,Carte,Influenceur,6.29,Livrée,61.236,27.5562,0,16.8662,2025-10,4,1687.1919
CMD107302,2025-10-10,C0320,Dakar,Mode,Produit_Mode_39,40.15,1,0.26,2.14,Carte,Email,1.87,Livrée,29.711,13.36995,0,9.359949999999998,2025-10,25,6863.0793
CMD107303,2025-10-12,C1075,Kinshasa,Électronique,Produit_Électronique_49,368.82,1,0.06,4.93,Paiement à la livraison,Google Ads,5.49,Livrée,346.69079999999997,69.33816,0,58.91816000000001,2025-10,1,346.69079999999997
CMD107304,2025-12-09,C0240,Cotonou,Électronique,Produit_Électronique_50,375.34000000000003,3,0.04,9.25,Mobile Money,Influenceur,12.63,Livrée,1080.9792,216.19584,0,194.31584,2025-12,22,5278.3002
CMD107305,2025-12-27,C0389,Cotonou,Maison,Produit_Maison_16,115.56,1,0.08,7.67,Paiement à la livraison,Google Ads,5.64,Livrée,106.3152,37.210319999999996,0,23.900319999999994,2025-12,18,3744.187
